,Account,Yearmonthhour,Post,Treatment,PostTreatment,Avg_Metered_Amount
9471,123801002,20180614,1,0,0,65.856
9472,123801002,20180615,1,0,0,76.16
9473,123801002,20180616,1,0,0,89.408
9474,123801002,20180617,1,0,0,78.72
9475,123801002,20180618,1,0,0,85.504
9476,123801002,20180619,1,0,0,72.32
9477,123801002,20180620,1,0,0,76.032
9478,123801002,20180621,1,0,0,75.392
9479,123801002,20180622,1,0,0,58.816
9480,123801002,20180623,1,0,0,56
9481,123801002,20180700,1,0,0,52.736
9482,123801002,20180701,1,0,0,46.016
9483,123801002,20180702,1,0,0,69.248
9484,123801002,20180703,1,0,0,88.32
9485,123801002,20180704,1,0,0,95.552
9486,123801002,20180705,1,0,0,36.736
9487,123801002,20180706,1,0,0,29.824
9488,123801002,20180707,1,0,0,50.88
9489,123801002,20180708,1,0,0,43.712
9490,123801002,20180709,1,0,0,54.72
9491,123801002,20180710,1,0,0,68.8
9492,123801002,20180711,1,0,0,77.504
9493,123801002,20180712,1,0,0,75.392
9494,123801002,20180713,1,0,0,79.872
9495,123801002,20180714,1,0,0,81.152
9496,123801002,20180715,1,0,0,98.56
9497,123801002,20180716,1,0,0,80.512
9498,123801002,20180717,1,0,0,101.376
9499,123801002,20180718,1,0,0,95.104
9500,123801002,20180719,1,0,0,83.712
9501,123801002,20180720,1,0,0,73.216
9502,123801002,20180721,1,0,0,63.808
9503,123801002,20180722,1,0,0,61.888
9504,123801002,20180723,1,0,0,66.112
9505,123801002,20180800,1,0,0,63.808
9506,123801002,20180801,1,0,0,54.208
9507,123801002,20180802,1,0,0,53.12
9508,123801002,20180803,1,0,0,92.864
9509,123801002,20180804,1,0,0,79.104
9510,123801002,20180805,1,0,0,31.872
9511,123801002,20180806,1,0,0,30.08
9512,123801002,20180807,1,0,0,41.728
9513,123801002,20180808,1,0,0,35.392
9514,123801002,20180809,1,0,0,47.808
9515,123801002,20180810,1,0,0,57.216
9516,123801002,20180811,1,0,0,69.056
9517,123801002,20180812,1,0,0,69.632
9518,123801002,20180813,1,0,0,84.608
9519,123801002,20180814,1,0,0,86.528
9520,123801002,20180815,1,0,0,88.704
9521,123801002,20180816,1,0,0,92.608
9522,123801002,20180817,1,0,0,89.024
9523,123801002,20180818,1,0,0,102.336
9524,123801002,20180819,1,0,0,66.496
9525,123801002,20180820,1,0,0,75.136
9526,123801002,20180821,1,0,0,57.216
9527,123801002,20180822,1,0,0,70.528
9528,123801002,20180823,1,0,0,61.568
9529,123801002,20180900,1,0,0,60.16
9530,123801002,20180901,1,0,0,64.768
9531,123801002,20180902,1,0,0,58.24
9532,123801002,20180903,1,0,0,114.624
9533,123801002,20180904,1,0,0,51.84
9534,123801002,20180905,1,0,0,30.4
9535,123801002,20180906,1,0,0,41.536
9536,123801002,20180907,1,0,0,28.416
9537,123801002,20180908,1,0,0,50.368
9538,123801002,20180909,1,0,0,51.392
9539,123801002,20180910,1,0,0,62.144
9540,123801002,20180911,1,0,0,71.296
9541,123801002,20180912,1,0,0,106.176
9542,123801002,20180913,1,0,0,86.272
9543,123801002,20180914,1,0,0,114.752
9544,123801002,20180915,1,0,0,91.008
9545,123801002,20180916,1,0,0,112.96
9546,123801002,20180917,1,0,0,89.408
9547,123801002,20180918,1,0,0,114.688
9548,123801002,20180919,1,0,0,68.16
9549,123801002,20180920,1,0,0,72.128
9550,123801002,20180921,1,0,0,55.68
9551,123801002,20180922,1,0,0,60.544
9552,123801002,20180923,1,0,0,56.32
9553,123801002,20181000,1,0,0,45.376
9554,123801002,20181001,1,0,0,45.952
9555,123801002,20181002,1,0,0,44.032
9556,123801002,20181003,1,0,0,102.592
9557,123801002,20181004,1,0,0,73.92
9558,123801002,20181005,1,0,0,23.552
9559,123801002,20181006,1,0,0,28.032
9560,123801002,20181007,1,0,0,31.808
9561,123801002,20181008,1,0,0,49.6
9562,123801002,20181009,1,0,0,49.472
9563,123801002,20181010,1,0,0,55.616
9564,123801002,20181011,1,0,0,64.512
9565,123801002,20181012,1,0,0,79.424
9566,123801002,20181013,1,0,0,80.704
9567,123801002,20181014,1,0,0,76.032
9568,123801002,20181015,1,0,0,82.688
9569,123801002,20181016,1,0,0,87.616
9570,123801002,20181017,1,0,0,90.432
9571,123801002,20181018,1,0,0,90.048
9572,123801002,20181019,1,0,0,86.336
9573,123801002,20181020,1,0,0,66.24
9574,123801002,20181021,1,0,0,69.952
9575,123801002,20181022,1,0,0,73.408
9576,123801002,20181023,1,0,0,58.24
9577,123801002,20181100,1,0,0,36.928
9578,123801002,20181101,1,0,0,56.832
9579,123801002,20181102,1,0,0,36.032
9580,123801002,20181103,1,0,0,61.632
9581,123801002,20181104,1,0,0,117.12
9582,123801002,20181105,1,0,0,33.088
9583,123801002,20181106,1,0,0,37.568
9584,123801002,20181107,1,0,0,53.824
9585,123801002,20181108,1,0,0,85.184
9586,123801002,20181109,1,0,0,73.6
9587,123801002,20181110,1,0,0,64.576
9588,123801002,20181111,1,0,0,58.24
9589,123801002,20181112,1,0,0,63.872
9590,123801002,20181113,1,0,0,57.856
9591,123801002,20181114,1,0,0,58.496
9592,123801002,20181115,1,0,0,60.16
9593,123801002,20181116,1,0,0,78.912
9594,123801002,20181117,1,0,0,100.224
9595,123801002,20181118,1,0,0,90.944
9596,123801002,20181119,1,0,0,84.352
9597,123801002,20181120,1,0,0,75.456
9598,123801002,20181121,1,0,0,63.744
9599,123801002,20181122,1,0,0,79.808
9600,123801002,20181123,1,0,0,53.44
9601,123801002,20181200,1,0,0,72.96
9602,123801002,20181201,1,0,0,70.976
9603,123801002,20181202,1,0,0,51.328
9604,123801002,20181203,1,0,0,70.016
9605,123801002,20181204,1,0,0,142.592
9606,123801002,20181205,1,0,0,64.256
9607,123801002,20181206,1,0,0,50.88
9608,123801002,20181207,1,0,0,59.712
9609,123801002,20181208,1,0,0,58.24
9610,123801002,20181209,1,0,0,57.024
9611,123801002,20181210,1,0,0,76.672
9612,123801002,20181211,1,0,0,99.264
9613,123801002,20181212,1,0,0,73.536
9614,123801002,20181213,1,0,0,62.656
9615,123801002,20181214,1,0,0,86.144
9616,123801002,20181215,1,0,0,101.312
9617,123801002,20181216,1,0,0,105.6
9618,123801002,20181217,1,0,0,129.408
9619,123801002,20181218,1,0,0,138.752
9620,123801002,20181219,1,0,0,147.904
9621,123801002,20181220,1,0,0,146.944
9622,123801002,20181221,1,0,0,135.488
9623,123801002,20181222,1,0,0,124.352
9624,123801002,20181223,1,0,0,105.856
9625,123801002,20190100,1,0,0,67.712
9626,123801002,20190101,1,0,0,60.352
9627,123801002,20190102,1,0,0,64.704
9628,123801002,20190103,1,0,0,78.08
9629,123801002,20190104,1,0,0,151.36
9630,123801002,20190105,1,0,0,95.424
9631,123801002,20190106,1,0,0,65.536
9632,123801002,20190107,1,0,0,86.4
9633,123801002,20190108,1,0,0,84.8
9634,123801002,20190109,1,0,0,69.184
9635,123801002,20190110,1,0,0,61.248
9636,123801002,20190111,1,0,0,75.84
9637,123801002,20190112,1,0,0,69.056
9638,123801002,20190113,1,0,0,88
9639,123801002,20190114,1,0,0,88.768
9640,123801002,20190115,1,0,0,103.36
9641,123801002,20190116,1,0,0,114.944
9642,123801002,20190117,1,0,0,131.712
9643,123801002,20190118,1,0,0,103.168
9644,123801002,20190119,1,0,0,91.968
9645,123801002,20190120,1,0,0,87.232
9646,123801002,20190121,1,0,0,57.088
9647,123801002,20190122,1,0,0,53.504
9648,123801002,20190123,1,0,0,58.176
9649,123801002,20190200,1,0,0,39.04
9650,123801002,20190201,1,0,0,49.728
9651,123801002,20190202,1,0,0,44.992
9652,123801002,20190203,1,0,0,60.928
9653,123801002,20190204,1,0,0,120.576
9654,123801002,20190205,1,0,0,51.136
9655,123801002,20190206,1,0,0,35.008
9656,123801002,20190207,1,0,0,38.656
9657,123801002,20190208,1,0,0,51.904
9658,123801002,20190209,1,0,0,60.416
9659,123801002,20190210,1,0,0,62.144
9660,123801002,20190211,1,0,0,67.904
9661,123801002,20190212,1,0,0,60.16
9662,123801002,20190213,1,0,0,62.272
9663,123801002,20190214,1,0,0,71.808
9664,123801002,20190215,1,0,0,62.656
9665,123801002,20190216,1,0,0,71.104
9666,123801002,20190217,1,0,0,86.272
9667,123801002,20190218,1,0,0,93.952
9668,123801002,20190219,1,0,0,74.176
9669,123801002,20190220,1,0,0,57.792
9670,123801002,20190221,1,0,0,43.904
9671,123801002,20190222,1,0,0,47.872
9672,123801002,20190223,1,0,0,46.016
9673,123801002,20190300,1,0,0,52.032
9674,123801002,20190301,1,0,0,64.832
9675,123801002,20190302,1,0,0,63.232
9676,123801002,20190303,1,0,0,86.336
9677,123801002,20190304,1,0,0,135.104
9678,123801002,20190305,1,0,0,73.344
9679,123801002,20190306,1,0,0,80.256
9680,123801002,20190307,1,0,0,78.208
9681,123801002,20190308,1,0,0,70.784
9682,123801002,20190309,1,0,0,86.656
9683,123801002,20190310,1,0,0,83.072
9684,123801002,20190311,1,0,0,77.888
9685,123801002,20190312,1,0,0,74.048
9686,123801002,20190313,1,0,0,69.44
9687,123801002,20190314,1,0,0,85.44
9688,123801002,20190315,1,0,0,78.144
9689,123801002,20190316,1,0,0,95.296
9690,123801002,20190317,1,0,0,96
9691,123801002,20190318,1,0,0,115.008
9692,123801002,20190319,1,0,0,110.144
9693,123801002,20190320,1,0,0,97.472
9694,123801002,20190321,1,0,0,80.768
9695,123801002,20190322,1,0,0,75.84
9696,123801002,20190323,1,0,0,48.96
9697,123801002,20190400,1,0,0,43.2
9698,123801002,20190401,1,0,0,42.432
9699,123801002,20190402,1,0,0,42.048
9700,123801002,20190403,1,0,0,77.44
9701,123801002,20190404,1,0,0,108.672
9702,123801002,20190405,1,0,0,84.608
9703,123801002,20190406,1,0,0,51.52
9704,123801002,20190407,1,0,0,64.512
9705,123801002,20190408,1,0,0,55.04
9706,123801002,20190409,1,0,0,62.848
9707,123801002,20190410,1,0,0,95.488
9708,123801002,20190411,1,0,0,67.584
9709,123801002,20190412,1,0,0,58.56
9710,123801002,20190413,1,0,0,67.072
9711,123801002,20190414,1,0,0,64.96
9712,123801002,20190415,1,0,0,58.304
9713,123801002,20190416,1,0,0,77.696
9714,123801002,20190417,1,0,0,92.736
9715,123801002,20190418,1,0,0,94.08
9716,123801002,20190419,1,0,0,92.288
9717,123801002,20190420,1,0,0,112.512
9718,123801002,20190421,1,0,0,82.816
9719,123801002,20190422,1,0,0,71.744
9720,123801002,20190423,1,0,0,56.448
9721,123801002,20190500,1,0,0,50.496
9722,123801002,20190501,1,0,0,55.424
9723,123801002,20190502,1,0,0,41.856
9724,123801002,20190503,1,0,0,79.36
9725,123801002,20190504,1,0,0,121.024
9726,123801002,20190505,1,0,0,34.752
9727,123801002,20190506,1,0,0,45.12
9728,123801002,20190507,1,0,0,49.152
9729,123801002,20190508,1,0,0,64.192
9730,123801002,20190509,1,0,0,58.432
9731,123801002,20190510,1,0,0,69.312
9732,123801002,20190511,1,0,0,83.584
9733,123801002,20190512,1,0,0,79.808
9734,123801002,20190513,1,0,0,104.256
9735,123801002,20190514,1,0,0,96.96
9736,123801002,20190515,1,0,0,91.264
9737,123801002,20190516,1,0,0,116.288
9738,123801002,20190517,1,0,0,130.56
9739,123801002,20190518,1,0,0,137.728
9740,123801002,20190519,1,0,0,107.136
9741,123801002,20190520,1,0,0,113.024
9742,123801002,20190521,1,0,0,87.552
9743,123801002,20190522,1,0,0,81.856
9744,123801002,20190523,1,0,0,69.376
9745,123801002,20190600,1,0,0,55.36
9746,123801002,20190601,1,0,0,46.912
9747,123801002,20190602,1,0,0,60.544
9748,123801002,20190603,1,0,0,92.608
9749,123801002,20190604,1,0,0,91.648
9750,123801002,20190605,1,0,0,45.76
9751,123801002,20190606,1,0,0,39.36
9752,123801002,20190607,1,0,0,48.832
9753,123801002,20190608,1,0,0,65.728
9754,123801002,20190609,1,0,0,64.32
9755,123801002,20190610,1,0,0,76.48
9756,123801002,20190611,1,0,0,102.528
9757,123801002,20190612,1,0,0,87.104
9758,123801002,20190613,1,0,0,101.888
9759,123801002,20190614,1,0,0,89.28
9760,123801002,20190615,1,0,0,98.24
9761,123801002,20190616,1,0,0,117.504
9762,123801002,20190617,1,0,0,127.296
9763,123801002,20190618,1,0,0,107.392
9764,123801002,20190619,1,0,0,116.992
9765,123801002,20190620,1,0,0,107.328
9766,123801002,20190621,1,0,0,86.464
9767,123801002,20190622,1,0,0,69.952
9768,123801002,20190623,1,0,0,60.672
9769,123801002,20190700,1,0,0,46.912
9770,123801002,20190701,1,0,0,48
9771,123801002,20190702,1,0,0,52.288
9772,123801002,20190703,1,0,0,97.6
9773,123801002,20190704,1,0,0,83.776
9774,123801002,20190705,1,0,0,45.76
9775,123801002,20190706,1,0,0,47.936
9776,123801002,20190707,1,0,0,48.192
9777,123801002,20190708,1,0,0,66.56
9778,123801002,20190709,1,0,0,61.824
9779,123801002,20190710,1,0,0,80.832
9780,123801002,20190711,1,0,0,76.736
9781,123801002,20190712,1,0,0,83.584
9782,123801002,20190713,1,0,0,86.144
9783,123801002,20190714,1,0,0,93.824
9784,123801002,20190715,1,0,0,111.232
9785,123801002,20190716,1,0,0,119.744
9786,123801002,20190717,1,0,0,100.032
9787,123801002,20190718,1,0,0,103.68
9788,123801002,20190719,1,0,0,90.688
9789,123801002,20190720,1,0,0,110.976
9790,123801002,20190721,1,0,0,95.616
9791,123801002,20190722,1,0,0,86.848
9792,123801002,20190723,1,0,0,76.288
9793,124807001,20170700,0,0,0,40.64
9794,124807001,20170701,0,0,0,34.048
9795,124807001,20170702,0,0,0,31.104
9796,124807001,20170703,0,0,0,29.056
9797,124807001,20170704,0,0,0,31.808
9798,124807001,20170705,0,0,0,36.032
9799,124807001,20170706,0,0,0,57.856
9800,124807001,20170707,0,0,0,38.848
9801,124807001,20170708,0,0,0,41.792
9802,124807001,20170709,0,0,0,48.512
9803,124807001,20170710,0,0,0,53.632
9804,124807001,20170711,0,0,0,57.088
9805,124807001,20170712,0,0,0,57.92
9806,124807001,20170713,0,0,0,81.728
9807,124807001,20170714,0,0,0,77.184
9808,124807001,20170715,0,0,0,87.872
9809,124807001,20170716,0,0,0,95.04
9810,124807001,20170717,0,0,0,127.296
9811,124807001,20170718,0,0,0,129.664
9812,124807001,20170719,0,0,0,121.664
9813,124807001,20170720,0,0,0,127.424
9814,124807001,20170721,0,0,0,105.984
9815,124807001,20170722,0,0,0,86.272
9816,124807001,20170723,0,0,0,51.264
9817,124807001,20170800,0,0,0,42.56
9818,124807001,20170801,0,0,0,37.824
9819,124807001,20170802,0,0,0,34.624
9820,124807001,20170803,0,0,0,31.936
9821,124807001,20170804,0,0,0,37.376
9822,124807001,20170805,0,0,0,63.104
9823,124807001,20170806,0,0,0,57.152
9824,124807001,20170807,0,0,0,33.984
9825,124807001,20170808,0,0,0,37.248
9826,124807001,20170809,0,0,0,38.528
9827,124807001,20170810,0,0,0,59.392
9828,124807001,20170811,0,0,0,75.2
9829,124807001,20170812,0,0,0,89.536
9830,124807001,20170813,0,0,0,90.112
9831,124807001,20170814,0,0,0,93.12
9832,124807001,20170815,0,0,0,94.656
9833,124807001,20170816,0,0,0,103.232
9834,124807001,20170817,0,0,0,135.616
9835,124807001,20170818,0,0,0,154.176
9836,124807001,20170819,0,0,0,162.368
9837,124807001,20170820,0,0,0,135.744
9838,124807001,20170821,0,0,0,120.512
9839,124807001,20170822,0,0,0,98.88
9840,124807001,20170823,0,0,0,61.824
9841,124807001,20170900,0,0,0,31.744
9842,124807001,20170901,0,0,0,30.528
9843,124807001,20170902,0,0,0,24.96
9844,124807001,20170903,0,0,0,22.912
9845,124807001,20170904,0,0,0,27.136
9846,124807001,20170905,0,0,0,59.648
9847,124807001,20170906,0,0,0,48.896
9848,124807001,20170907,0,0,0,26.624
9849,124807001,20170908,0,0,0,32.896
9850,124807001,20170909,0,0,0,36.416
9851,124807001,20170910,0,0,0,47.744
9852,124807001,20170911,0,0,0,53.696
9853,124807001,20170912,0,0,0,60.672
9854,124807001,20170913,0,0,0,60.544
9855,124807001,20170914,0,0,0,60.864
9856,124807001,20170915,0,0,0,68.032
9857,124807001,20170916,0,0,0,82.112
9858,124807001,20170917,0,0,0,107.072
9859,124807001,20170918,0,0,0,135.36
9860,124807001,20170919,0,0,0,157.568
9861,124807001,20170920,0,0,0,120.64
9862,124807001,20170921,0,0,0,115.904
9863,124807001,20170922,0,0,0,84.352
9864,124807001,20170923,0,0,0,44.672
9865,124807001,20171100,1,0,0,23.04
9866,124807001,20171101,1,0,0,20.672
9867,124807001,20171102,1,0,0,26.176
9868,124807001,20171103,1,0,0,24.96
9869,124807001,20171104,1,0,0,34.88
9870,124807001,20171105,1,0,0,71.232
9871,124807001,20171106,1,0,0,60.992
9872,124807001,20171107,1,0,0,45.824
9873,124807001,20171108,1,0,0,48.384
9874,124807001,20171109,1,0,0,39.296
9875,124807001,20171110,1,0,0,33.408
9876,124807001,20171111,1,0,0,26.176
9877,124807001,20171112,1,0,0,21.76
9878,124807001,20171113,1,0,0,25.472
9879,124807001,20171114,1,0,0,27.008
9880,124807001,20171115,1,0,0,36.544
9881,124807001,20171116,1,0,0,44.672
9882,124807001,20171117,1,0,0,84.416
9883,124807001,20171118,1,0,0,135.616
9884,124807001,20171119,1,0,0,134.464
9885,124807001,20171120,1,0,0,88.512
9886,124807001,20171121,1,0,0,78.4
9887,124807001,20171122,1,0,0,47.808
9888,124807001,20171123,1,0,0,31.232
9889,124807001,20171200,1,0,0,49.92
9890,124807001,20171201,1,0,0,57.792
9891,124807001,20171202,1,0,0,58.56
9892,124807001,20171203,1,0,0,60.544
9893,124807001,20171204,1,0,0,66.368
9894,124807001,20171205,1,0,0,95.616
9895,124807001,20171206,1,0,0,89.344
9896,124807001,20171207,1,0,0,75.392
9897,124807001,20171208,1,0,0,86.656
9898,124807001,20171209,1,0,0,71.68
9899,124807001,20171210,1,0,0,59.328
9900,124807001,20171211,1,0,0,47.616
9901,124807001,20171212,1,0,0,53.184
9902,124807001,20171213,1,0,0,50.048
9903,124807001,20171214,1,0,0,49.984
9904,124807001,20171215,1,0,0,40.96
9905,124807001,20171216,1,0,0,51.968
9906,124807001,20171217,1,0,0,98.112
9907,124807001,20171218,1,0,0,131.712
9908,124807001,20171219,1,0,0,152.576
9909,124807001,20171220,1,0,0,134.592
9910,124807001,20171221,1,0,0,118.336
9911,124807001,20171222,1,0,0,89.472
9912,124807001,20171223,1,0,0,54.4
9913,124807001,20180100,1,0,0,68.288
9914,124807001,20180101,1,0,0,83.968
9915,124807001,20180102,1,0,0,95.104
9916,124807001,20180103,1,0,0,101.12
9917,124807001,20180104,1,0,0,109.696
9918,124807001,20180105,1,0,0,136.32
9919,124807001,20180106,1,0,0,133.696
9920,124807001,20180107,1,0,0,83.712
9921,124807001,20180108,1,0,0,82.624
9922,124807001,20180109,1,0,0,67.712
9923,124807001,20180110,1,0,0,62.592
9924,124807001,20180111,1,0,0,58.944
9925,124807001,20180112,1,0,0,48.96
9926,124807001,20180113,1,0,0,49.152
9927,124807001,20180114,1,0,0,50.368
9928,124807001,20180115,1,0,0,50.432
9929,124807001,20180116,1,0,0,61.952
9930,124807001,20180117,1,0,0,98.88
9931,124807001,20180118,1,0,0,132.352
9932,124807001,20180119,1,0,0,142.144
9933,124807001,20180120,1,0,0,112.64
9934,124807001,20180121,1,0,0,116.416
9935,124807001,20180122,1,0,0,117.888
9936,124807001,20180123,1,0,0,79.744
9937,124807001,20180200,1,0,0,20.352
9938,124807001,20180201,1,0,0,23.488
9939,124807001,20180202,1,0,0,20.16
9940,124807001,20180203,1,0,0,21.056
9941,124807001,20180204,1,0,0,25.216
9942,124807001,20180205,1,0,0,65.856
9943,124807001,20180206,1,0,0,55.68
9944,124807001,20180207,1,0,0,21.376
9945,124807001,20180208,1,0,0,33.024
9946,124807001,20180209,1,0,0,39.872
9947,124807001,20180210,1,0,0,35.264
9948,124807001,20180211,1,0,0,31.424
9949,124807001,20180212,1,0,0,30.272
9950,124807001,20180213,1,0,0,23.936
9951,124807001,20180214,1,0,0,33.856
9952,124807001,20180215,1,0,0,33.408
9953,124807001,20180216,1,0,0,42.176
9954,124807001,20180217,1,0,0,83.584
9955,124807001,20180218,1,0,0,122.24
9956,124807001,20180219,1,0,0,139.136
9957,124807001,20180220,1,0,0,110.912
9958,124807001,20180221,1,0,0,81.088
9959,124807001,20180222,1,0,0,66.944
9960,124807001,20180223,1,0,0,41.408
9961,124807001,20180300,1,0,0,25.152
9962,124807001,20180301,1,0,0,22.848
9963,124807001,20180302,1,0,0,26.304
9964,124807001,20180303,1,0,0,26.688
9965,124807001,20180304,1,0,0,32.192
9966,124807001,20180305,1,0,0,68.928
9967,124807001,20180306,1,0,0,71.232
9968,124807001,20180307,1,0,0,34.56
9969,124807001,20180308,1,0,0,34.304
9970,124807001,20180309,1,0,0,23.488
9971,124807001,20180310,1,0,0,22.848
9972,124807001,20180311,1,0,0,16.192
9973,124807001,20180312,1,0,0,14.4
9974,124807001,20180313,1,0,0,17.344
9975,124807001,20180314,1,0,0,17.088
9976,124807001,20180315,1,0,0,21.888
9977,124807001,20180316,1,0,0,41.856
9978,124807001,20180317,1,0,0,74.432
9979,124807001,20180318,1,0,0,79.872
9980,124807001,20180319,1,0,0,121.472
9981,124807001,20180320,1,0,0,107.2
9982,124807001,20180321,1,0,0,95.488
9983,124807001,20180322,1,0,0,67.776
9984,124807001,20180323,1,0,0,27.328
9985,124807001,20180400,1,0,0,24.448
9986,124807001,20180401,1,0,0,20.032
9987,124807001,20180402,1,0,0,18.944
9988,124807001,20180403,1,0,0,19.84
9989,124807001,20180404,1,0,0,23.232
9990,124807001,20180405,1,0,0,59.136
9991,124807001,20180406,1,0,0,63.36
9992,124807001,20180407,1,0,0,21.12
9993,124807001,20180408,1,0,0,19.776
9994,124807001,20180409,1,0,0,22.208
9995,124807001,20180410,1,0,0,23.616
9996,124807001,20180411,1,0,0,32.64
9997,124807001,20180412,1,0,0,28.864
9998,124807001,20180413,1,0,0,22.72
9999,124807001,20180414,1,0,0,22.272
10000,124807001,20180415,1,0,0,30.656
10001,124807001,20180416,1,0,0,47.808
10002,124807001,20180417,1,0,0,78.912
10003,124807001,20180418,1,0,0,79.168
10004,124807001,20180419,1,0,0,104.704
10005,124807001,20180420,1,0,0,130.816
10006,124807001,20180421,1,0,0,102.656
10007,124807001,20180422,1,0,0,86.208
10008,124807001,20180423,1,0,0,48
10009,124807001,20180500,1,0,0,29.12
10010,124807001,20180501,1,0,0,29.952
10011,124807001,20180502,1,0,0,27.072
10012,124807001,20180503,1,0,0,21.696
10013,124807001,20180504,1,0,0,25.472
10014,124807001,20180505,1,0,0,57.408
10015,124807001,20180506,1,0,0,59.648
10016,124807001,20180507,1,0,0,26.496
10017,124807001,20180508,1,0,0,29.568
10018,124807001,20180509,1,0,0,29.824
10019,124807001,20180510,1,0,0,35.136
10020,124807001,20180511,1,0,0,48.512
10021,124807001,20180512,1,0,0,64.128
10022,124807001,20180513,1,0,0,74.752
10023,124807001,20180514,1,0,0,84.992
10024,124807001,20180515,1,0,0,80.128
10025,124807001,20180516,1,0,0,96.704
10026,124807001,20180517,1,0,0,128.32
10027,124807001,20180518,1,0,0,121.344
10028,124807001,20180519,1,0,0,152.576
10029,124807001,20180520,1,0,0,150.592
10030,124807001,20180521,1,0,0,128.256
10031,124807001,20180522,1,0,0,122.304
10032,124807001,20180523,1,0,0,54.912
10033,124807001,20180600,1,0,0,38.912
10034,124807001,20180601,1,0,0,32.064
10035,124807001,20180602,1,0,0,35.008
10036,124807001,20180603,1,0,0,29.376
10037,124807001,20180604,1,0,0,32.064
10038,124807001,20180605,1,0,0,43.84
10039,124807001,20180606,1,0,0,62.208
10040,124807001,20180607,1,0,0,29.888
10041,124807001,20180608,1,0,0,32.064
10042,124807001,20180609,1,0,0,35.456
10043,124807001,20180610,1,0,0,37.376
10044,124807001,20180611,1,0,0,45.76
10045,124807001,20180612,1,0,0,58.304
10046,124807001,20180613,1,0,0,74.88
10047,124807001,20180614,1,0,0,84.352
10048,124807001,20180615,1,0,0,81.984
10049,124807001,20180616,1,0,0,90.432
10050,124807001,20180617,1,0,0,112.064
10051,124807001,20180618,1,0,0,124.096
10052,124807001,20180619,1,0,0,158.208
10053,124807001,20180620,1,0,0,162.752
10054,124807001,20180621,1,0,0,147.136
10055,124807001,20180622,1,0,0,125.632
10056,124807001,20180623,1,0,0,68.864
10057,124807001,20180700,1,0,0,49.664
10058,124807001,20180701,1,0,0,44.224
10059,124807001,20180702,1,0,0,41.856
10060,124807001,20180703,1,0,0,36.992
10061,124807001,20180704,1,0,0,39.616
10062,124807001,20180705,1,0,0,58.688
10063,124807001,20180706,1,0,0,67.392
10064,124807001,20180707,1,0,0,35.072
10065,124807001,20180708,1,0,0,40.192
10066,124807001,20180709,1,0,0,49.472
10067,124807001,20180710,1,0,0,52.544
10068,124807001,20180711,1,0,0,63.68
10069,124807001,20180712,1,0,0,89.088
10070,124807001,20180713,1,0,0,106.048
10071,124807001,20180714,1,0,0,112.064
10072,124807001,20180715,1,0,0,118.656
10073,124807001,20180716,1,0,0,108.672
10074,124807001,20180717,1,0,0,130.176
10075,124807001,20180718,1,0,0,142.464
10076,124807001,20180719,1,0,0,178.56
10077,124807001,20180720,1,0,0,160.512
10078,124807001,20180721,1,0,0,141.568
10079,124807001,20180722,1,0,0,129.792
10080,124807001,20180723,1,0,0,73.856
10081,124807001,20180800,1,0,0,40.64
10082,124807001,20180801,1,0,0,38.912
10083,124807001,20180802,1,0,0,35.328
10084,124807001,20180803,1,0,0,31.424
10085,124807001,20180804,1,0,0,35.392
10086,124807001,20180805,1,0,0,56.192
10087,124807001,20180806,1,0,0,65.792
10088,124807001,20180807,1,0,0,30.528
10089,124807001,20180808,1,0,0,31.552
10090,124807001,20180809,1,0,0,33.984
10091,124807001,20180810,1,0,0,41.472
10092,124807001,20180811,1,0,0,48.704
10093,124807001,20180812,1,0,0,54.912
10094,124807001,20180813,1,0,0,75.136
10095,124807001,20180814,1,0,0,80.448
10096,124807001,20180815,1,0,0,84.416
10097,124807001,20180816,1,0,0,94.336
10098,124807001,20180817,1,0,0,124.352
10099,124807001,20180818,1,0,0,147.264
10100,124807001,20180819,1,0,0,169.728
10101,124807001,20180820,1,0,0,168.128
10102,124807001,20180821,1,0,0,138.752
10103,124807001,20180822,1,0,0,108.864
10104,124807001,20180823,1,0,0,50.944
10105,124807001,20180900,1,0,0,41.216
10106,124807001,20180901,1,0,0,38.912
10107,124807001,20180902,1,0,0,36.544
10108,124807001,20180903,1,0,0,33.792
10109,124807001,20180904,1,0,0,34.56
10110,124807001,20180905,1,0,0,59.584
10111,124807001,20180906,1,0,0,56
10112,124807001,20180907,1,0,0,32.064
10113,124807001,20180908,1,0,0,35.904
10114,124807001,20180909,1,0,0,40.64
10115,124807001,20180910,1,0,0,49.664
10116,124807001,20180911,1,0,0,65.472
10117,124807001,20180912,1,0,0,79.36
10118,124807001,20180913,1,0,0,80.064
10119,124807001,20180914,1,0,0,86.592
10120,124807001,20180915,1,0,0,82.048
10121,124807001,20180916,1,0,0,93.76
10122,124807001,20180917,1,0,0,117.44
10123,124807001,20180918,1,0,0,123.136
10124,124807001,20180919,1,0,0,149.568
10125,124807001,20180920,1,0,0,134.016
10126,124807001,20180921,1,0,0,118.528
10127,124807001,20180922,1,0,0,87.936
10128,124807001,20180923,1,0,0,55.04
10129,124807001,20181000,1,0,0,42.816
10130,124807001,20181001,1,0,0,32.896
10131,124807001,20181002,1,0,0,27.456
10132,124807001,20181003,1,0,0,26.624
10133,124807001,20181004,1,0,0,31.744
10134,124807001,20181005,1,0,0,60.736
10135,124807001,20181006,1,0,0,65.152
